Timestamp,Open,High,Low,Close,Volume,Datetime
1701388800,37716.9,38844.0,37600.0,38578.0,182734.272,2023-12-01 00:00:00
1701432000,38578.0,38989.0,38209.6,38660.0,159627.722,2023-12-01 12:00:00
1701475200,38659.9,38815.5,38613.5,38722.8,44704.357,2023-12-02 00:00:00
1701518400,38722.8,39900.0,38688.0,39435.0,168505.954,2023-12-02 12:00:00
1701561600,39435.1,39549.0,39255.2,39471.4,52295.465,2023-12-03 00:00:00
1701604800,39471.3,40410.1,39367.0,39979.7,169622.44,2023-12-03 12:00:00
1701648000,39979.8,42179.0,39970.4,41605.9,363315.994,2023-12-04 00:00:00
1701691200,41605.9,42440.0,41120.1,41993.1,239176.865,2023-12-04 12:00:00
1701734400,41993.1,41993.1,41393.5,41730.9,111932.26,2023-12-05 00:00:00
1701777600,41730.9,44528.1,41694.0,44081.7,463105.781,2023-12-05 12:00:00
1701820800,44081.7,44349.8,43377.0,43853.3,199318.127,2023-12-06 00:00:00
1701864000,43853.4,44305.1,43607.3,43774.8,184639.611,2023-12-06 12:00:00
1701907200,43775.1,44066.7,42815.0,43206.4,163307.71,2023-12-07 00:00:00
1701950400,43206.4,43959.1,42964.7,43296.0,183114.248,2023-12-07 12:00:00
1701993600,43296.0,43780.0,43100.0,43687.3,94967.864,2023-12-08 00:00:00
1702036800,43687.3,44779.3,43501.7,44209.5,186912.729,2023-12-08 12:00:00
1702080000,44209.6,44389.2,43749.1,43838.3,91775.091,2023-12-09 00:00:00
1702123200,43838.2,44180.8,43555.0,43734.3,97564.565,2023-12-09 12:00:00
1702166400,43734.2,44075.5,43624.0,43760.1,66884.812,2023-12-10 00:00:00
1702209600,43760.1,44099.2,43552.5,43810.0,77663.447,2023-12-10 12:00:00
1702252800,43810.1,43833.4,40272.1,42346.6,311580.314,2023-12-11 00:00:00
1702296000,42346.6,42398.3,40228.3,41271.0,309173.125,2023-12-11 12:00:00
1702339200,41271.1,42125.0,41202.1,41606.7,145701.603,2023-12-12 00:00:00
1702382400,41606.7,42085.9,40711.0,41515.0,210839.515,2023-12-12 12:00:00
1702425600,41514.9,41524.2,40556.0,41035.2,136090.31,2023-12-13 00:00:00
1702468800,41035.3,43517.6,41010.6,42875.0,260619.986,2023-12-13 12:00:00
1702512000,42875.0,43336.7,42670.5,43269.9,106717.945,2023-12-14 00:00:00
1702555200,43269.9,43450.1,41140.0,43032.4,254910.38,2023-12-14 12:00:00
1702598400,43032.3,43098.0,42410.5,42800.0,96636.825,2023-12-15 00:00:00
1702641600,42800.0,42809.6,41668.0,41968.0,160540.188,2023-12-15 12:00:00
1702684800,41968.0,42448.4,41638.1,42349.9,74310.744,2023-12-16 00:00:00
1702728000,42350.0,42756.7,42117.1,42287.4,86238.715,2023-12-16 12:00:00
1702771200,42287.4,42322.2,41671.2,41979.7,84680.329,2023-12-17 00:00:00
1702814400,41979.8,42476.0,41248.3,41396.5,140042.522,2023-12-17 12:00:00
1702857600,41396.6,41487.5,40553.8,41137.3,175388.022,2023-12-18 00:00:00
1702900800,41137.2,42795.3,40916.8,42671.7,199997.653,2023-12-18 12:00:00
1702944000,42671.8,43550.0,42595.1,43003.9,137969.374,2023-12-19 00:00:00
1702987200,43004.0,43068.5,41835.4,42298.3,177342.47,2023-12-19 12:00:00
1703030400,42298.2,43056.9,42218.3,42891.4,100960.792,2023-12-20 00:00:00
1703073600,42891.2,44384.6,42780.1,43708.9,276048.131,2023-12-20 12:00:00
1703116800,43708.9,44172.2,43317.2,43969.7,107821.604,2023-12-21 00:00:00
1703160000,43969.8,44287.2,43386.2,43896.3,169100.551,2023-12-21 12:00:00
1703203200,43896.4,44484.0,43480.5,43783.0,140695.979,2023-12-22 00:00:00
1703246400,43783.2,44086.0,43430.4,43999.2,97645.954,2023-12-22 12:00:00
1703289600,43999.2,44023.0,43304.2,43583.0,72792.862,2023-12-23 00:00:00
1703332800,43583.0,43899.8,43575.7,43725.2,47999.337,2023-12-23 12:00:00
1703376000,43725.2,43994.8,43421.0,43666.6,67441.244,2023-12-24 00:00:00
1703419200,43666.6,43908.3,42550.0,43008.4,112526.007,2023-12-24 12:00:00
1703462400,43008.4,43360.4,42755.4,43200.3,67219.275,2023-12-25 00:00:00
1703505600,43200.4,43850.0,43118.3,43611.9,116990.999,2023-12-25 12:00:00
1703548800,43611.9,43635.1,42109.0,42719.9,144015.323,2023-12-26 00:00:00
1703592000,42720.0,42870.0,41597.0,42538.5,151568.355,2023-12-26 12:00:00
1703635200,42538.6,43277.1,42145.7,43059.3,107435.113,2023-12-27 00:00:00
1703678400,43059.3,43700.0,42726.6,43453.8,143916.425,2023-12-27 12:00:00
1703721600,43453.8,43850.0,42821.0,43112.1,113627.798,2023-12-28 00:00:00
1703764800,43112.0,43181.1,42320.5,42600.1,143887.384,2023-12-28 12:00:00
1703808000,42600.1,42996.3,42123.1,42908.9,127638.083,2023-12-29 00:00:00
1703851200,42908.8,43171.9,41283.2,42095.1,209783.782,2023-12-29 12:00:00
1703894400,42095.1,42250.0,41550.0,41933.6,80818.874,2023-12-30 00:00:00
1703937600,41933.6,42654.6,41915.1,42174.2,103071.796,2023-12-30 12:00:00
1703980800,42174.3,42951.0,42001.0,42561.8,89981.159,2023-12-31 00:00:00
1704024000,42561.8,42766.7,42083.1,42314.0,83527.13,2023-12-31 12:00:00
1704067200,42314.0,42832.0,42207.9,42727.6,70385.399,2024-01-01 00:00:00
1704110400,42727.7,44266.0,42614.5,44230.2,136038.745,2024-01-01 12:00:00
1704153600,44230.3,45950.0,44200.9,45486.8,250292.799,2024-01-02 00:00:00
1704196800,45486.8,45850.0,44598.0,44979.8,209505.724,2024-01-02 12:00:00
1704240000,44979.7,45582.3,43500.0,43728.9,172503.548,2024-01-03 00:00:00
1704283200,43728.9,43738.8,40333.0,42849.5,423351.677,2024-01-03 12:00:00
1704326400,42849.5,43290.0,42625.0,43188.2,108405.667,2024-01-04 00:00:00
1704369600,43188.2,44840.8,43107.4,44143.8,225517.431,2024-01-04 12:00:00
1704412800,44143.8,44332.4,42300.0,43769.9,183247.557,2024-01-05 00:00:00
1704456000,43769.9,44500.0,43000.0,44145.4,191720.234,2024-01-05 12:00:00
1704499200,44145.3,44214.6,43391.3,43669.2,73139.2,2024-01-06 00:00:00
1704542400,43669.2,44149.9,43527.2,43956.7,65403.597,2024-01-06 12:00:00
1704585600,43956.6,44267.9,43824.2,44054.0,63365.808,2024-01-07 00:00:00
1704628800,44054.0,44486.9,43557.5,43916.9,117344.906,2024-01-07 12:00:00
1704672000,43916.9,44748.5,43158.1,44637.2,150443.866,2024-01-08 00:00:00
1704715200,44637.2,47312.0,44350.0,46972.7,344644.117,2024-01-08 12:00:00
1704758400,46972.6,47173.5,46253.7,46624.4,125406.14,2024-01-09 00:00:00
1704801600,46624.4,48100.0,44417.2,46114.0,387956.633,2024-01-09 12:00:00
1704844800,46113.9,46252.5,44800.0,45530.2,112491.312,2024-01-10 00:00:00
1704888000,45530.1,47699.3,44291.5,46662.9,556166.162,2024-01-10 12:00:00
1704931200,46663.0,47171.0,45610.1,47068.5,133183.192,2024-01-11 00:00:00
1704974400,47068.5,49027.5,45600.0,46337.8,463515.187,2024-01-11 12:00:00
1705017600,46337.9,46536.2,45527.5,45958.0,120900.902,2024-01-12 00:00:00
1705060800,45958.0,46120.0,41370.0,42788.9,455042.356,2024-01-12 12:00:00
1705104000,42789.0,43265.1,42445.7,42631.9,115789.154,2024-01-13 00:00:00
1705147200,42631.8,43273.4,42509.8,42846.4,91948.172,2024-01-13 12:00:00
1705190400,42846.4,43096.1,42553.0,42836.8,56460.865,2024-01-14 00:00:00
1705233600,42836.7,43019.1,41713.5,41734.9,124636.103,2024-01-14 12:00:00
1705276800,41734.9,42829.8,41720.0,42699.9,83391.467,2024-01-15 00:00:00
1705320000,42700.0,43376.0,42156.0,42515.0,156667.674,2024-01-15 12:00:00
1705363200,42515.0,43164.9,42466.1,42894.9,74251.715,2024-01-16 00:00:00
1705406400,42894.6,43589.0,42050.0,43133.0,212955.518,2024-01-16 12:00:00
1705449600,43133.0,43198.0,42555.8,42681.0,70281.461,2024-01-17 00:00:00
1705492800,42681.0,42934.9,42200.0,42783.4,139114.62,2024-01-17 12:00:00
1705536000,42783.3,42932.3,42382.5,42540.0,68822.287,2024-01-18 00:00:00
1705579200,42540.1,42821.4,40673.6,41323.1,266258.469,2024-01-18 12:00:00
1705622400,41323.2,41578.3,40739.6,41471.7,96083.626,2024-01-19 00:00:00
1705665600,41471.7,42197.0,40300.0,41662.2,249858.104,2024-01-19 12:00:00
1705708800,41662.1,41781.4,41453.6,41583.6,52083.536,2024-01-20 00:00:00
1705752000,41583.5,41883.5,41480.0,41691.8,43782.526,2024-01-20 12:00:00
1705795200,41691.8,41826.5,41544.0,41720.9,25720.186,2024-01-21 00:00:00
1705838400,41720.8,41880.9,41500.0,41580.0,41315.366,2024-01-21 12:00:00
1705881600,41579.9,41692.3,40353.7,40809.4,161175.951,2024-01-22 00:00:00
1705924800,40809.5,41253.7,39402.0,39567.0,297848.155,2024-01-22 12:00:00
1705968000,39567.1,40172.7,38652.3,38850.1,182595.018,2024-01-23 00:00:00
1706011200,38850.2,39898.0,38545.0,39890.0,231778.368,2024-01-23 12:00:00
1706054400,39889.9,40560.6,39550.0,40195.2,130125.317,2024-01-24 00:00:00
1706097600,40195.1,40287.8,39493.3,40078.7,142628.854,2024-01-24 12:00:00
1706140800,40078.8,40300.0,39778.3,40165.5,75160.917,2024-01-25 00:00:00
1706184000,40165.5,40280.0,39535.3,39953.3,128567.762,2024-01-25 12:00:00
1706227200,39953.3,41350.0,39813.1,41272.0,147471.695,2024-01-26 00:00:00
1706270400,41271.9,42239.3,40890.0,41806.4,207946.783,2024-01-26 12:00:00
1706313600,41806.4,41924.0,41360.1,41744.7,66035.462,2024-01-27 00:00:00
1706356800,41744.7,42187.1,41689.3,42102.2,52401.652,2024-01-27 12:00:00
1706400000,42102.2,42836.0,41908.2,42456.6,111689.881,2024-01-28 00:00:00
1706443200,42456.5,42525.0,41600.0,42021.2,94046.572,2024-01-28 12:00:00
1706486400,42021.2,42493.0,41865.4,42233.3,79171.761,2024-01-29 00:00:00
1706529600,42233.2,43340.8,41768.3,43287.7,170330.349,2024-01-29 12:00:00
1706572800,43287.6,43798.2,43111.3,43513.4,93799.12,2024-01-30 00:00:00
1706616000,43513.3,43888.0,42665.6,42918.3,163783.664,2024-01-30 12:00:00
1706659200,42918.3,43090.0,42341.0,42630.2,95865.697,2024-01-31 00:00:00
1706702400,42630.2,43748.6,42257.6,42560.5,217203.413,2024-01-31 12:00:00
1706745600,42560.5,42674.9,41866.8,42075.9,100595.231,2024-02-01 00:00:00
1706788800,42075.8,43288.0,41926.3,43072.6,173725.876,2024-02-01 12:00:00
1706832000,43072.6,43430.0,42923.1,43136.8,67303.737,2024-02-02 00:00:00
