Timestamp,Open,High,Low,Close,Volume,Datetime
1701388800,37716.9,38989.0,37600.0,38660.0,342361.994,2023-12-01
1701475200,38659.9,39900.0,38613.5,39435.0,213210.311,2023-12-02
1701561600,39435.1,40410.1,39255.2,39979.7,221917.905,2023-12-03
1701648000,39979.8,42440.0,39970.4,41993.1,602492.859,2023-12-04
1701734400,41993.1,44528.1,41393.5,44081.7,575038.041,2023-12-05
1701820800,44081.7,44349.8,43377.0,43774.8,383957.738,2023-12-06
1701907200,43775.1,44066.7,42815.0,43296.0,346421.958,2023-12-07
1701993600,43296.0,44779.3,43100.0,44209.5,281880.593,2023-12-08
1702080000,44209.6,44389.2,43555.0,43734.3,189339.656,2023-12-09
1702166400,43734.2,44099.2,43552.5,43810.0,144548.259,2023-12-10
1702252800,43810.1,43833.4,40228.3,41271.0,620753.439,2023-12-11
1702339200,41271.1,42125.0,40711.0,41515.0,356541.118,2023-12-12
1702425600,41514.9,43517.6,40556.0,42875.0,396710.296,2023-12-13
1702512000,42875.0,43450.1,41140.0,43032.4,361628.325,2023-12-14
1702598400,43032.3,43098.0,41668.0,41968.0,257177.013,2023-12-15
1702684800,41968.0,42756.7,41638.1,42287.4,160549.459,2023-12-16
1702771200,42287.4,42476.0,41248.3,41396.5,224722.851,2023-12-17
1702857600,41396.6,42795.3,40553.8,42671.7,375385.675,2023-12-18
1702944000,42671.8,43550.0,41835.4,42298.3,315311.844,2023-12-19
1703030400,42298.2,44384.6,42218.3,43708.9,377008.923,2023-12-20
1703116800,43708.9,44287.2,43317.2,43896.3,276922.155,2023-12-21
1703203200,43896.4,44484.0,43430.4,43999.2,238341.933,2023-12-22
1703289600,43999.2,44023.0,43304.2,43725.2,120792.199,2023-12-23
1703376000,43725.2,43994.8,42550.0,43008.4,179967.251,2023-12-24
1703462400,43008.4,43850.0,42755.4,43611.9,184210.274,2023-12-25
1703548800,43611.9,43635.1,41597.0,42538.5,295583.678,2023-12-26
1703635200,42538.6,43700.0,42145.7,43453.8,251351.538,2023-12-27
1703721600,43453.8,43850.0,42320.5,42600.1,257515.182,2023-12-28
1703808000,42600.1,43171.9,41283.2,42095.1,337421.865,2023-12-29
1703894400,42095.1,42654.6,41550.0,42174.2,183890.67,2023-12-30
1703980800,42174.3,42951.0,42001.0,42314.0,173508.289,2023-12-31
1704067200,42314.0,44266.0,42207.9,44230.2,206424.144,2024-01-01
1704153600,44230.3,45950.0,44200.9,44979.8,459798.523,2024-01-02
1704240000,44979.7,45582.3,40333.0,42849.5,595855.225,2024-01-03
1704326400,42849.5,44840.8,42625.0,44143.8,333923.098,2024-01-04
1704412800,44143.8,44500.0,42300.0,44145.4,374967.791,2024-01-05
1704499200,44145.3,44214.6,43391.3,43956.7,138542.797,2024-01-06
1704585600,43956.6,44486.9,43557.5,43916.9,180710.714,2024-01-07
1704672000,43916.9,47312.0,43158.1,46972.7,495087.983,2024-01-08
1704758400,46972.6,48100.0,44417.2,46114.0,513362.773,2024-01-09
1704844800,46113.9,47699.3,44291.5,46662.9,668657.474,2024-01-10
1704931200,46663.0,49027.5,45600.0,46337.8,596698.379,2024-01-11
1705017600,46337.9,46536.2,41370.0,42788.9,575943.258,2024-01-12
1705104000,42789.0,43273.4,42445.7,42846.4,207737.326,2024-01-13
1705190400,42846.4,43096.1,41713.5,41734.9,181096.968,2024-01-14
1705276800,41734.9,43376.0,41720.0,42515.0,240059.141,2024-01-15
1705363200,42515.0,43589.0,42050.0,43133.0,287207.233,2024-01-16
1705449600,43133.0,43198.0,42200.0,42783.4,209396.081,2024-01-17
1705536000,42783.3,42932.3,40673.6,41323.1,335080.756,2024-01-18
1705622400,41323.2,42197.0,40300.0,41662.2,345941.73,2024-01-19
1705708800,41662.1,41883.5,41453.6,41691.8,95866.062,2024-01-20
1705795200,41691.8,41880.9,41500.0,41580.0,67035.552,2024-01-21
1705881600,41579.9,41692.3,39402.0,39567.0,459024.106,2024-01-22
1705968000,39567.1,40172.7,38545.0,39890.0,414373.386,2024-01-23
1706054400,39889.9,40560.6,39493.3,40078.7,272754.171,2024-01-24
1706140800,40078.8,40300.0,39535.3,39953.3,203728.679,2024-01-25
1706227200,39953.3,42239.3,39813.1,41806.4,355418.478,2024-01-26
1706313600,41806.4,42187.1,41360.1,42102.2,118437.114,2024-01-27
1706400000,42102.2,42836.0,41600.0,42021.2,205736.453,2024-01-28
1706486400,42021.2,43340.8,41768.3,43287.7,249502.11,2024-01-29
1706572800,43287.6,43888.0,42665.6,42918.3,257582.784,2024-01-30
