Timestamp,Open,High,Low,Close,Volume,Datetime
1701388800,37716.9,37734.6,37618.5,37618.9,2488.241,2023-12-01 00:00:00
1701389700,37619.0,37634.4,37600.0,37619.9,1888.57,2023-12-01 00:15:00
1701390600,37620.0,37666.6,37600.2,37655.0,1024.2469999999998,2023-12-01 00:30:00
1701391500,37655.1,37682.1,37625.4,37665.6,733.112,2023-12-01 00:45:00
1701392400,37665.5,37682.5,37626.6,37661.2,740.994,2023-12-01 01:00:00
1701393300,37661.2,37877.3,37653.4,37870.8,5987.113,2023-12-01 01:15:00
1701394200,37870.7,37960.0,37832.4,37909.8,6428.756,2023-12-01 01:30:00
1701395100,37909.8,37943.4,37852.3,37927.3,2475.294,2023-12-01 01:45:00
1701396000,37927.4,37940.0,37866.6,37891.7,2139.325,2023-12-01 02:00:00
1701396900,37891.8,37891.8,37852.1,37865.5,1242.431,2023-12-01 02:15:00
1701397800,37865.6,37954.9,37857.9,37950.6,1424.149,2023-12-01 02:30:00
1701398700,37950.5,38070.0,37946.3,37977.8,6103.958,2023-12-01 02:45:00
1701399600,37977.9,37989.0,37933.4,37957.0,1933.994,2023-12-01 03:00:00
1701400500,37957.1,38056.8,37938.2,37978.0,3388.487,2023-12-01 03:15:00
1701401400,37978.0,38039.2,37961.1,38012.6,1503.148,2023-12-01 03:30:00
1701402300,38012.7,38037.4,37974.8,38030.2,1709.751,2023-12-01 03:45:00
1701403200,38030.1,38130.0,38005.9,38106.9,4054.132,2023-12-01 04:00:00
1701404100,38106.8,38199.8,38062.7,38190.2,4833.966,2023-12-01 04:15:00
1701405000,38190.1,38236.6,38103.1,38200.0,5145.909,2023-12-01 04:30:00
1701405900,38200.0,38204.6,38148.0,38170.5,2621.052,2023-12-01 04:45:00
1701406800,38170.4,38192.6,38111.8,38114.0,2229.213,2023-12-01 05:00:00
1701407700,38114.0,38195.3,38109.2,38162.6,1599.471,2023-12-01 05:15:00
1701408600,38162.7,38169.9,38083.0,38139.1,1471.944,2023-12-01 05:30:00
1701409500,38139.1,38141.1,38097.5,38106.6,1260.876,2023-12-01 05:45:00
1701410400,38106.7,38120.0,38060.7,38079.3,2022.4180000000001,2023-12-01 06:00:00
