datetime,Open,High,Low,Close,Volume
2021-05-05 18:00:00+00:00,57004.56304929761,57571.83887046352,56892.70327254939,57201.14395714286,3.7768899499999997
2021-05-06 00:00:00+00:00,57186.05335,57482.693409742125,56846.67727925033,57188.29852328613,5.10677038
2021-05-06 06:00:00+00:00,56761.164293,58220.9685427231,56600.24941843244,58220.9685427231,15.413197979999998
2021-05-06 12:00:00+00:00,57871.432384302716,57871.432384302716,57034.595327,57298.50257856155,13.537813510000001
2021-05-06 18:00:00+00:00,56951.1003346371,56951.1003346371,55512.55189772539,56316.47929080153,15.88466006
2021-05-07 00:00:00+00:00,56238.07551018119,56972.12059686618,55210.137024748314,55924.64424748976,23.50813741
2021-05-07 06:00:00+00:00,56023.540942507934,56704.09470113636,55665.47650948652,56704.09470113636,10.395528930000001
2021-05-07 12:00:00+00:00,56438.1845,58582.95081851999,56412.45504953013,58582.95081851999,16.396847689999998
2021-05-07 18:00:00+00:00,58261.726839112256,58261.726839112256,57015.93360077387,57405.61658110868,11.35963023
2021-05-08 00:00:00+00:00,57482.47869666676,58552.294518041424,57198.84324210166,58045.37211765445,9.19181907
2021-05-08 06:00:00+00:00,57963.92664797202,59209.06164362235,57711.109090333346,58749.862434370996,12.77434918
2021-05-08 12:00:00+00:00,58481.7711331486,59492.950143,58064.32580759591,58997.05014749263,27.88906541
2021-05-08 18:00:00+00:00,59355.05448802599,59622.456758785745,58257.84761213802,58832.101595038286,19.83985455
2021-05-09 00:00:00+00:00,58971.95140814699,59258.52181987661,58166.51936759237,58578.252137237825,14.5315729
2021-05-09 06:00:00+00:00,58608.07063022695,58608.07063022695,57603.17339874731,57850.070574476966,12.393651069999999
2021-05-09 12:00:00+00:00,57840.31741738852,58297.96850212779,56442.307836141554,57457.03502203082,40.41943841
2021-05-09 18:00:00+00:00,57353.203540890674,58362.40367400081,57261.307119962046,58035.1054352778,18.70547459
2021-05-10 00:00:00+00:00,58409.20389737208,59688.76433351065,58078.18594818212,59367.71820275389,15.9009738
2021-05-10 06:00:00+00:00,59400.91266199772,59407.78257585686,57601.48599351722,58160.92957803115,28.9394205
2021-05-10 12:00:00+00:00,57872.32909426952,58091.77407514272,57038.77749162966,57038.77749162966,25.12340959
2021-05-10 18:00:00+00:00,56934.22523241252,57034.69375214007,54026.963557522606,55863.83021653709,78.20514145
2021-05-11 00:00:00+00:00,55727.66769381218,56232.35398253298,54586.51103432494,55132.90875941627,88.70459497999998
2021-05-11 06:00:00+00:00,55308.934414047384,56385.88469594053,55308.934414047384,55443.69017043727,18.43569605
2021-05-11 12:00:00+00:00,55316.973053,56318.62928386004,55027.90410672427,56212.95671551741,20.30310634
2021-05-11 18:00:00+00:00,56452.88883996494,56991.235709,56341.52065471498,56791.77364343762,11.2978314
2021-05-12 00:00:00+00:00,56969.06472932195,58323.49083599033,56969.06472932195,57580.62174865616,31.46282066
2021-05-12 06:00:00+00:00,57459.6227168909,57634.278573224234,56246.270489529044,56827.428994272566,21.359657669999997
2021-05-12 12:00:00+00:00,56676.87343564859,57618.491903678434,54696.05584779772,54713.80144327305,58.672107069999996
2021-05-12 18:00:00+00:00,54473.64198079948,55137.19667955221,47836.58254809579,48053.550130767144,130.90034652
2021-05-13 00:00:00+00:00,48438.62997039665,51336.65413045746,46642.2224816784,51299.89493236977,177.00917507000003
2021-05-13 06:00:00+00:00,51413.95384055225,51460.028344493134,48276.00702855923,49631.9439675892,93.29924178
2021-05-13 12:00:00+00:00,49870.6111918413,50959.55836237264,47065.94322232885,48186.00415295815,126.34748619999998
2021-05-13 18:00:00+00:00,48475.216231975835,49830.672754659296,47518.79121115507,49341.249719347914,84.58408685
2021-05-14 00:00:00+00:00,49598.00410563351,50691.20500855268,49176.26586295652,49640.377212655825,30.590464080000004
2021-05-14 06:00:00+00:00,49363.32854795863,51026.0462652845,48912.40109092296,51026.0462652845,40.269425180000006
2021-05-14 12:00:00+00:00,50684.18908142857,51799.536186857775,50248.97616888888,51009.645152990146,36.05334765
2021-05-14 18:00:00+00:00,50677.045446535274,50961.07664311506,48810.528428145546,49896.08282666667,45.928827729999995
2021-05-15 00:00:00+00:00,49782.297152781226,50435.28197067004,49045.70759247097,49513.31790738075,39.97536864999999
2021-05-15 06:00:00+00:00,49611.375,49752.11088378337,47870.55746473894,48768.61309421868,76.93606679
2021-05-15 12:00:00+00:00,48912.6690326953,50045.57031575796,47445.121392,47879.074675028714,74.48345027999999
2021-05-15 18:00:00+00:00,47867.704565,48732.19020454101,46541.98890810664,46541.98890810664,64.90354534000001
2021-05-16 00:00:00+00:00,46757.16960024215,48583.81091537148,46757.16960024215,48192.69010827538,56.54404802
2021-05-16 06:00:00+00:00,48184.97075765985,49678.02027770175,48184.97075765985,49032.74922154762,38.24078431
2021-05-16 12:00:00+00:00,48976.75169089278,49291.43202304419,46255.47546635019,47140.275712236304,85.51044754
2021-05-16 18:00:00+00:00,47351.947557766696,47351.947557766696,44074.16910553852,46305.81376188777,219.73311073999997
2021-05-17 00:00:00+00:00,46248.39364330006,46313.695769211525,41795.221447344695,43822.28155629663,188.79479523
2021-05-17 06:00:00+00:00,44181.133391780735,45705.36302660752,44181.133391780735,45705.36302660752,153.37441766
2021-05-17 12:00:00+00:00,45728.619287371555,45787.62009926268,41915.501172758,42695.41634715508,137.85688944
2021-05-17 18:00:00+00:00,42619.467904579906,45085.029678336956,42461.804873194305,43517.77167570852,201.63285489
2021-05-18 00:00:00+00:00,43392.615544385124,45726.58194187377,43311.3511820561,45614.92729151563,69.87572672
2021-05-18 06:00:00+00:00,45625.14467292275,45825.57127592466,44774.83636349206,45634.65171575989,41.575887089999995
2021-05-18 12:00:00+00:00,45352.02639142678,45352.02639142678,42590.752323905486,43739.0042734725,124.15025412
2021-05-18 18:00:00+00:00,43396.64809080813,43594.40394073516,42442.56840632855,42860.40775131736,82.73051694
2021-05-19 00:00:00+00:00,42797.349162795,43521.6460487742,38561.88710012875,39243.16161746708,174.88945235
2021-05-19 06:00:00+00:00,39264.70935096684,40823.031521093966,36590.197126895386,38594.353418,117.27870589
2021-05-19 12:00:00+00:00,38735.33897920065,40355.68398087877,29922.35767108091,39188.51931623134,320.232806
2021-05-19 18:00:00+00:00,39034.86103452444,39892.80660711748,36786.78602627169,36849.43682966335,224.16796628999998
2021-05-20 00:00:00+00:00,36748.331774166894,40234.538498872265,34925.57023684035,40196.87708194275,280.73198179
2021-05-20 06:00:00+00:00,39941.42677667903,41018.89510877721,39006.188685847694,40426.613271678856,140.95504695999998
2021-05-20 12:00:00+00:00,40725.18830928305,43049.073382994524,38401.47304852983,39935.539511717776,243.28065109
2021-05-20 18:00:00+00:00,39735.73621028445,41496.43270024111,39313.86621027475,40800.95242871125,106.1339699
2021-05-21 00:00:00+00:00,40853.341429186396,41914.10476012356,39715.23220441922,39926.2136929329,56.07256604
2021-05-21 06:00:00+00:00,39856.31812468592,40582.09482937242,39310.35556503516,39946.204526,50.31604815
