datetime,Open,High,Low,Close,Volume
2021-05-05 21:40:00+00:00,57004.56304929761,57004.56304929761,57004.56304929761,57004.56304929761,0.0042213
2021-05-05 21:50:00+00:00,57003.52424288631,57003.52424288631,57003.52424288631,57003.52424288631,0.00701711
2021-05-05 21:55:00+00:00,56995.26870875395,56995.26870875395,56982.18845952858,56982.18845952858,0.14794821
2021-05-05 22:05:00+00:00,56974.168138962894,56974.168138962894,56971.20116687821,56971.20116687821,0.033495
2021-05-05 22:15:00+00:00,56963.1919803117,56963.1919803117,56892.70327254939,56892.70327254939,0.79762838
2021-05-05 22:25:00+00:00,57235.010308579585,57235.010308579585,57235.010308579585,57235.010308579585,0.69991214
2021-05-05 22:30:00+00:00,57332.237220572475,57332.237220572475,57332.237220572475,57332.237220572475,0.39146824
2021-05-05 22:45:00+00:00,57381.15959955542,57381.15959955542,57381.15959955542,57381.15959955542,0.15675877
2021-05-05 22:50:00+00:00,57466.84564765232,57571.83887046352,57466.84564765232,57571.83887046352,1.17252941
2021-05-05 23:05:00+00:00,57233.6476740554,57233.6476740554,57233.6476740554,57233.6476740554,0.29591139
2021-05-05 23:20:00+00:00,57201.14395714286,57201.14395714286,57201.14395714286,57201.14395714286,0.07
2021-05-06 00:40:00+00:00,57186.05335,57186.05335,57186.05335,57186.05335,0.1
2021-05-06 00:45:00+00:00,57165.74971713394,57165.74971713394,57165.74971713394,57165.74971713394,0.12879771
2021-05-06 00:50:00+00:00,57148.91949804155,57148.91949804155,57148.91949804155,57148.91949804155,0.06093094
2021-05-06 00:55:00+00:00,57095.02284432069,57095.02284432069,57044.96797780723,57044.96797780723,0.5650775
2021-05-06 01:10:00+00:00,56955.181043,56955.181043,56955.181043,56955.181043,1.0
2021-05-06 01:30:00+00:00,56861.6876822455,56861.6876822455,56846.67727925033,56846.67727925033,0.17068091000000002
2021-05-06 01:55:00+00:00,57182.688970202675,57182.688970202675,57182.688970202675,57182.688970202675,0.03497562
2021-05-06 02:10:00+00:00,57319.175426,57482.693409742125,57319.175426,57482.693409742125,1.50001745
2021-05-06 02:20:00+00:00,57107.068573770295,57107.068573770295,57107.068573770295,57107.068573770295,0.01810634
2021-05-06 02:25:00+00:00,57104.037878498224,57104.037878498224,57104.037878498224,57104.037878498224,0.01595417
2021-05-06 02:35:00+00:00,57101.77178946172,57101.77178946172,57100.740407223966,57100.740407223966,0.01066247
2021-05-06 03:20:00+00:00,57077.50611633042,57077.50611633042,57032.25429084354,57032.25429084354,0.51094182
2021-05-06 03:40:00+00:00,56983.55287096052,56983.55287096052,56947.60820045559,56947.60820045559,0.30429058000000003
2021-05-06 03:50:00+00:00,56951.382443726936,56951.382443726936,56951.382443726936,56951.382443726936,0.06080573
2021-05-06 04:00:00+00:00,56945.917873096165,56945.917873096165,56940.4472721404,56940.4472721404,0.06227095
2021-05-06 04:05:00+00:00,56933.34135,56933.34135,56933.34135,56933.34135,0.02
2021-05-06 04:30:00+00:00,56931.07957060077,56931.07957060077,56931.07957060077,56931.07957060077,0.00485795
2021-05-06 05:05:00+00:00,56892.890936095384,56892.890936095384,56892.890936095384,56892.890936095384,0.42983451
2021-05-06 05:35:00+00:00,56848.763951577086,56848.763951577086,56848.763951577086,56848.763951577086,0.07189241
2021-05-06 05:45:00+00:00,57188.29852328613,57188.29852328613,57188.29852328613,57188.29852328613,0.03667332
2021-05-06 06:40:00+00:00,56761.164293,56761.164293,56761.164293,56761.164293,1.0
2021-05-06 07:00:00+00:00,56642.678020502666,56642.678020502666,56600.24941843244,56600.24941843244,0.4855989
2021-05-06 08:05:00+00:00,56983.03202816285,56983.03202816285,56983.03202816285,56983.03202816285,0.60437341
2021-05-06 08:25:00+00:00,57054.63316268405,57054.63316268405,57054.63316268405,57054.63316268405,0.20681402
2021-05-06 08:30:00+00:00,57078.946026995516,57078.946026995516,57078.946026995516,57078.946026995516,0.06826987
2021-05-06 09:40:00+00:00,57085.36053501952,57085.36053501952,57085.36053501952,57085.36053501952,0.00301746
2021-05-06 09:45:00+00:00,57111.887490429726,57228.16265202712,57111.887490429726,57228.16265202712,1.31179263
2021-05-06 09:50:00+00:00,56974.3706727719,56974.3706727719,56966.335766249744,56966.335766249744,0.06229374
2021-05-06 10:05:00+00:00,56960.002504560194,56960.002504560194,56960.002504560194,56960.002504560194,0.0423228
2021-05-06 10:10:00+00:00,56673.596603782025,57568.10827008501,56673.596603782025,57568.10827008501,8.5658638
2021-05-06 10:20:00+00:00,57829.14969891947,57994.138806815965,57829.14969891947,57994.138806815965,1.85766086
2021-05-06 10:25:00+00:00,58067.02316720111,58067.02316720111,58067.02316720111,58067.02316720111,0.68902281
2021-05-06 10:30:00+00:00,58174.539906277336,58174.539906277336,58174.539906277336,58174.539906277336,0.51437509
2021-05-06 11:20:00+00:00,58220.9685427231,58220.9685427231,58220.9685427231,58220.9685427231,0.00179259
2021-05-06 12:15:00+00:00,57871.432384302716,57871.432384302716,57871.432384302716,57871.432384302716,0.00685647
2021-05-06 12:45:00+00:00,57868.67112733499,57868.67112733499,57868.67112733499,57868.67112733499,0.0247646
2021-05-06 13:10:00+00:00,57861.138749672326,57861.138749672326,57861.138749672326,57861.138749672326,0.06023589
2021-05-06 13:20:00+00:00,57767.190464,57767.190464,57767.190464,57767.190464,1.0
2021-05-06 13:25:00+00:00,57678.17524622935,57678.17524622935,57678.17524622935,57678.17524622935,0.00602284
2021-05-06 13:30:00+00:00,57669.6769403996,57669.6769403996,57669.6769403996,57669.6769403996,0.09030408
2021-05-06 13:40:00+00:00,57655.32727278265,57655.32727278265,57655.32727278265,57655.32727278265,0.07223546
2021-05-06 13:45:00+00:00,57646.633820895746,57646.633820895746,57646.633820895746,57646.633820895746,0.0260206
2021-05-06 14:00:00+00:00,57450.65777485127,57614.68810708162,57450.65777485127,57614.68810708162,2.3394785600000003
2021-05-06 14:15:00+00:00,57272.64877536462,57272.64877536462,57272.64877536462,57272.64877536462,0.10133751
2021-05-06 14:20:00+00:00,57622.733328606286,57622.733328606286,57622.733328606286,57622.733328606286,0.15555883
2021-05-06 14:35:00+00:00,57659.818602210675,57659.818602210675,57659.818602210675,57659.818602210675,0.2601465
2021-05-06 15:10:00+00:00,57271.23091478089,57271.23091478089,57271.23091478089,57271.23091478089,0.74792107
2021-05-06 15:25:00+00:00,57185.96169152897,57185.96169152897,57185.96169152897,57185.96169152897,0.21334237
2021-05-06 15:30:00+00:00,57513.74745833333,57513.74745833333,57513.74745833333,57513.74745833333,0.024
2021-05-06 15:55:00+00:00,57082.820047,57082.820047,57082.820047,57082.820047,1.0
2021-05-06 16:05:00+00:00,57342.684927962524,57342.684927962524,57342.684927962524,57342.684927962524,0.05287248
2021-05-06 16:25:00+00:00,57502.65718341278,57814.03681453329,57502.65718341278,57533.30184033302,4.46873381
2021-05-06 16:30:00+00:00,57443.26994216306,57443.26994216306,57443.26994216306,57443.26994216306,0.00621748
2021-05-06 16:40:00+00:00,57438.07724821189,57438.07724821189,57438.07724821189,57438.07724821189,0.05266452
2021-05-06 16:45:00+00:00,57344.279077,57344.279077,57344.279077,57344.279077,1.0
2021-05-06 16:50:00+00:00,57189.10750182685,57189.10750182685,57034.595327,57034.595327,1.74617318
2021-05-06 17:20:00+00:00,57291.126578442156,57291.126578442156,57291.126578442156,57291.126578442156,0.01745471
2021-05-06 17:45:00+00:00,57298.50257856155,57298.50257856155,57298.50257856155,57298.50257856155,0.06547255
2021-05-06 18:05:00+00:00,56951.1003346371,56951.1003346371,56870.7646564349,56870.7646564349,0.60041469
2021-05-06 18:10:00+00:00,56846.52067,56846.52067,56846.52067,56846.52067,0.1
2021-05-06 18:25:00+00:00,56837.382,56837.382,56837.382,56837.382,0.004
2021-05-06 18:30:00+00:00,56834.28765199948,56834.28765199948,56483.74680773235,56483.74680773235,2.9090665700000002
2021-05-06 18:35:00+00:00,56174.93837645609,56174.93837645609,55967.316466722106,55967.316466722106,2.41068664
2021-05-06 18:40:00+00:00,55828.086845,55828.086845,55828.086845,55828.086845,1.0
2021-05-06 19:15:00+00:00,55665.869462932635,55665.869462932635,55512.55189772539,55512.55189772539,1.8041749999999999
2021-05-06 19:35:00+00:00,55803.64110349432,55803.64110349432,55803.64110349432,55803.64110349432,0.39244751
2021-05-06 19:45:00+00:00,55913.61214057508,55999.835782875176,55913.61214057508,55999.835782875176,1.00494322
2021-05-06 19:50:00+00:00,56086.02139356944,56201.79538949564,56086.02139356944,56201.79538949564,1.3424471599999999
2021-05-06 20:20:00+00:00,55897.321766072026,55897.321766072026,55897.321766072026,55897.321766072026,0.0786242
2021-05-06 20:30:00+00:00,55887.14945272136,55887.14945272136,55832.976226917825,55832.976226917825,0.38284246
2021-05-06 21:15:00+00:00,56209.42337025881,56209.42337025881,56209.42337025881,56209.42337025881,0.5546939
2021-05-06 21:45:00+00:00,56269.25171666825,56357.86472172808,56269.25171666825,56357.86472172808,1.02263798
2021-05-06 21:55:00+00:00,56434.75399999999,56434.75399999999,56434.75399999999,56434.75399999999,0.0005
2021-05-06 22:10:00+00:00,56092.7056421103,56092.7056421103,56092.7056421103,56092.7056421103,0.04629633
2021-05-06 22:40:00+00:00,56503.635384746005,56503.635384746005,56503.635384746005,56503.635384746005,0.883375
2021-05-06 22:45:00+00:00,56580.962171052626,56580.962171052626,56580.962171052626,56580.962171052626,0.00406144
2021-05-06 23:05:00+00:00,56230.015284269444,56230.015284269444,56230.015284269444,56230.015284269444,0.14247328
2021-05-06 23:30:00+00:00,56633.44017937219,56633.44017937219,56633.44017937219,56633.44017937219,0.88085
2021-05-06 23:45:00+00:00,56346.41675357142,56346.41675357142,56346.41675357142,56346.41675357142,0.28
2021-05-06 23:55:00+00:00,56319.977999999996,56319.977999999996,56316.47929080153,56316.47929080153,0.04012468
2021-05-07 00:05:00+00:00,56238.07551018119,56541.682288737225,56238.07551018119,56541.682288737225,1.37487532
2021-05-07 00:10:00+00:00,56226.76136940512,56624.376857037474,56226.76136940512,56624.376857037474,1.09037416
2021-05-07 00:15:00+00:00,56778.38679758652,56778.38679758652,56511.374650000005,56511.374650000005,0.9184
2021-05-07 00:30:00+00:00,56850.656763711595,56850.656763711595,56850.656763711595,56850.656763711595,0.02477375
2021-05-07 00:35:00+00:00,56893.35608670675,56893.35608670675,56893.35608670675,56893.35608670675,0.46089283
2021-05-07 01:00:00+00:00,56972.12059686618,56972.12059686618,56591.47439735735,56591.47439735735,1.31903751
2021-05-07 01:05:00+00:00,56513.255413305684,56513.255413305684,56513.255413305684,56513.255413305684,0.01135951
2021-05-07 01:10:00+00:00,56456.1931366551,56456.1931366551,56216.0253429036,56216.0253429036,2.5998041
2021-05-07 01:25:00+00:00,56438.089837056956,56438.089837056956,56438.089837056956,56438.089837056956,0.43787877
2021-05-07 01:30:00+00:00,56136.74551263972,56136.74551263972,56136.74551263972,56136.74551263972,0.01230289
2021-05-07 01:50:00+00:00,56118.138377716234,56118.138377716234,56118.138377716234,56118.138377716234,0.20362874
2021-05-07 02:05:00+00:00,56077.40553686763,56077.40553686763,56077.40553686763,56077.40553686763,0.26927066
2021-05-07 02:30:00+00:00,55977.289142729525,55977.289142729525,55977.289142729525,55977.289142729525,0.895575
2021-05-07 02:35:00+00:00,55823.624135646074,55823.624135646074,55823.624135646074,55823.624135646074,0.897925
2021-05-07 03:00:00+00:00,55723.33328303294,55723.33328303294,55684.65809695178,55684.65809695178,0.37610252
2021-05-07 03:30:00+00:00,55643.97613698264,55643.97613698264,55643.97613698264,55643.97613698264,0.45827063
2021-05-07 03:55:00+00:00,56026.906334483225,56026.906334483225,56026.906334483225,56026.906334483225,1.01311169
2021-05-07 04:00:00+00:00,55701.164309985266,55701.164309985266,55701.164309985266,55701.164309985266,0.899075
2021-05-07 04:05:00+00:00,55548.814492946425,55548.814492946425,55548.814492946425,55548.814492946425,0.902025
2021-05-07 04:10:00+00:00,55210.137024748314,55431.281879928916,55210.137024748314,55431.281879928916,4.93254372
2021-05-07 04:15:00+00:00,55658.77790816469,55658.77790816469,55658.77790816469,55658.77790816469,0.895625
2021-05-07 04:20:00+00:00,55737.15796982325,55737.15796982325,55737.15796982325,55737.15796982325,0.02927154
2021-05-07 04:40:00+00:00,55323.578914340185,55323.578914340185,55323.578914340185,55323.578914340185,0.97791941
2021-05-07 04:50:00+00:00,55575.35810423434,55575.35810423434,55575.35810423434,55575.35810423434,0.00915725
2021-05-07 04:55:00+00:00,55651.89844179754,55743.01248637897,55651.89844179754,55743.01248637897,1.07535059
2021-05-07 05:00:00+00:00,55762.88286575705,55762.88286575705,55762.88286575705,55762.88286575705,0.05491938
2021-05-07 05:05:00+00:00,55805.50259750434,55805.50259750434,55805.50259750434,55805.50259750434,0.446775
2021-05-07 05:35:00+00:00,55846.096710020545,55924.64424748976,55846.096710020545,55924.64424748976,0.9218924399999999
2021-05-07 06:10:00+00:00,56023.540942507934,56023.540942507934,56023.540942507934,56023.540942507934,0.26774459
2021-05-07 06:30:00+00:00,56122.56996160466,56284.81335634992,56122.56996160466,56284.81335634992,1.89249818
2021-05-07 06:55:00+00:00,56032.59905904584,56032.59905904584,56032.59905904584,56032.59905904584,0.00573673
2021-05-07 07:45:00+00:00,55955.89478544906,55955.89478544906,55955.89478544906,55955.89478544906,0.895475
2021-05-07 08:10:00+00:00,55803.47493318486,55803.47493318486,55803.47493318486,55803.47493318486,0.898
2021-05-07 08:20:00+00:00,55716.45311381949,55716.45311381949,55716.45311381949,55716.45311381949,0.12892125
2021-05-07 08:25:00+00:00,55700.19550342131,55700.19550342131,55700.19550342131,55700.19550342131,6.138e-05
2021-05-07 08:30:00+00:00,56068.282105310696,56068.282105310696,55752.258752176094,55752.258752176094,0.39843262
2021-05-07 08:35:00+00:00,55744.53986958609,55744.53986958609,55725.96413211314,55725.96413211314,0.22007844
2021-05-07 08:40:00+00:00,55706.194389550634,55706.194389550634,55706.194389550634,55706.194389550634,0.02154159
2021-05-07 08:45:00+00:00,55687.78759165913,55687.78759165913,55687.78759165913,55687.78759165913,0.19640434
2021-05-07 08:50:00+00:00,55665.47650948652,55665.47650948652,55665.47650948652,55665.47650948652,0.06750789
2021-05-07 08:55:00+00:00,56071.21634361481,56071.21634361481,56071.21634361481,56071.21634361481,0.88995
2021-05-07 09:00:00+00:00,55810.372653276325,55810.372653276325,55807.35468981634,55807.35468981634,0.03571531
2021-05-07 09:05:00+00:00,56217.25963890376,56217.25963890376,55948.41285656712,55948.41285656712,0.9767768299999999
2021-05-07 09:30:00+00:00,55938.29399801052,55938.29399801052,55938.29399801052,55938.29399801052,0.0315662
2021-05-07 09:40:00+00:00,56348.90178635952,56348.90178635952,56348.90178635952,56348.90178635952,0.8856
2021-05-07 10:00:00+00:00,56501.42925241317,56501.42925241317,56501.42925241317,56501.42925241317,0.883175
2021-05-07 10:10:00+00:00,56615.16390138714,56615.16390138714,56615.16390138714,56615.16390138714,0.43130721
2021-05-07 10:15:00+00:00,56312.3307110558,56312.3307110558,56312.3307110558,56312.3307110558,0.00887905
2021-05-07 10:20:00+00:00,56311.07555287192,56311.07555287192,56311.07555287192,56311.07555287192,0.00596205
2021-05-07 10:35:00+00:00,56660.61537712771,56660.61537712771,56660.61537712771,56660.61537712771,0.12245759
2021-05-07 10:55:00+00:00,56320.25620496397,56320.25620496397,56320.25620496397,56320.25620496397,2.498e-05
2021-05-07 11:10:00+00:00,56330.798169058995,56330.798169058995,56330.798169058995,56330.798169058995,0.01013031
2021-05-07 11:20:00+00:00,56316.849821074145,56316.849821074145,56303.34819674707,56303.34819674707,0.15566797
2021-05-07 11:30:00+00:00,56295.81909532765,56704.09470113636,56295.81909532765,56704.09470113636,0.96591442
2021-05-07 12:00:00+00:00,56438.1845,56438.1845,56438.1845,56438.1845,0.026
2021-05-07 12:15:00+00:00,56425.04483756661,56425.04483756661,56425.04483756661,56425.04483756661,0.12665161
2021-05-07 12:20:00+00:00,56412.45504953013,56412.45504953013,56412.45504953013,56412.45504953013,0.01949924
2021-05-07 12:30:00+00:00,56827.08512388221,56827.08512388221,56827.08512388221,56827.08512388221,0.87785
2021-05-07 12:35:00+00:00,57056.29255345911,57286.08550936029,57056.29255345911,57286.08550936029,2.6197
2021-05-07 12:55:00+00:00,57523.7438209914,57523.7438209914,57523.7438209914,57523.7438209914,1.82024953
2021-05-07 13:10:00+00:00,57721.46058101461,57721.46058101461,57721.46058101461,57721.46058101461,0.40779525
2021-05-07 13:20:00+00:00,57334.662249678244,57334.662249678244,57334.662249678244,57334.662249678244,0.874125
2021-05-07 13:50:00+00:00,57180.785867227656,57451.934928537295,57180.785867227656,57451.934928537295,0.91809736
2021-05-07 14:00:00+00:00,57034.54535073502,57034.54535073502,57034.54535073502,57034.54535073502,0.879225
2021-05-07 15:20:00+00:00,57395.96529583282,57492.56455359371,57395.96529583282,57492.56455359371,1.09333857
2021-05-07 15:55:00+00:00,57531.78340890088,57531.78340890088,57531.78340890088,57531.78340890088,0.42635584
2021-05-07 16:10:00+00:00,57646.35050757313,57745.85225316159,57646.35050757313,57745.85225316159,1.1187650599999999
