Timestamp,Open,High,Low,Close,Volume,Datetime
1701388800,37716.9,37734.6,37600.0,37665.6,6134.17,2023-12-01 00:00:00
1701392400,37665.5,37960.0,37626.6,37927.3,15632.157000000001,2023-12-01 01:00:00
1701396000,37927.4,38070.0,37852.1,37977.8,10909.863,2023-12-01 02:00:00
1701399600,37977.9,38056.8,37933.4,38030.2,8535.38,2023-12-01 03:00:00
1701403200,38030.1,38236.6,38005.9,38170.5,16655.059,2023-12-01 04:00:00
1701406800,38170.4,38195.3,38083.0,38106.6,6561.504,2023-12-01 05:00:00
1701410400,38106.7,38208.0,38060.7,38198.1,6623.041,2023-12-01 06:00:00
1701414000,38198.1,38344.8,38182.4,38234.9,19719.487,2023-12-01 07:00:00
1701417600,38234.9,38364.0,38205.2,38298.1,11198.412,2023-12-01 08:00:00
1701421200,38298.1,38750.0,38298.1,38706.1,48911.373999999996,2023-12-01 09:00:00
1701424800,38706.1,38844.0,38532.1,38537.0,23350.25,2023-12-01 10:00:00
1701428400,38536.9,38657.7,38510.0,38578.0,8503.575,2023-12-01 11:00:00
1701432000,38578.0,38629.9,38288.8,38356.0,20898.909,2023-12-01 12:00:00
1701435600,38356.1,38434.4,38288.9,38361.3,10501.41,2023-12-01 13:00:00
1701439200,38361.3,38388.8,38209.6,38315.7,13532.59,2023-12-01 14:00:00
1701442800,38315.7,38438.8,38280.7,38401.5,9318.682999999999,2023-12-01 15:00:00
1701446400,38401.4,38989.0,38383.0,38790.0,47548.872,2023-12-01 16:00:00
1701450000,38790.1,38880.0,38689.3,38787.1,14196.141,2023-12-01 17:00:00
1701453600,38787.1,38920.9,38685.2,38691.7,10926.704,2023-12-01 18:00:00
1701457200,38691.8,38776.5,38612.2,38750.1,8897.959,2023-12-01 19:00:00
1701460800,38750.0,38850.0,38700.0,38734.7,5951.4,2023-12-01 20:00:00
1701464400,38734.7,38888.0,38734.7,38760.4,6186.007,2023-12-01 21:00:00
1701468000,38760.4,38833.9,38669.3,38683.7,5018.151,2023-12-01 22:00:00
1701471600,38683.7,38721.0,38622.3,38660.0,5499.257,2023-12-01 23:00:00
1701475200,38659.9,38713.5,38613.5,38692.0,5034.566,2023-12-02 00:00:00
1701478800,38692.0,38788.0,38672.1,38734.4,4791.448,2023-12-02 01:00:00
1701482400,38734.4,38753.8,38641.2,38703.5,3374.44,2023-12-02 02:00:00
1701486000,38703.4,38767.5,38697.0,38767.5,2416.861,2023-12-02 03:00:00
1701489600,38767.4,38804.0,38700.0,38804.0,4420.481,2023-12-02 04:00:00
1701493200,38804.0,38807.8,38727.2,38727.3,3314.093,2023-12-02 05:00:00
1701496800,38727.3,38772.1,38700.5,38762.7,3191.468,2023-12-02 06:00:00
1701500400,38762.6,38815.5,38680.0,38683.9,5266.689,2023-12-02 07:00:00
1701504000,38683.9,38723.3,38620.0,38694.0,4620.092,2023-12-02 08:00:00
1701507600,38694.0,38771.9,38685.8,38757.5,3269.633,2023-12-02 09:00:00
1701511200,38757.5,38775.9,38732.0,38735.7,2279.676,2023-12-02 10:00:00
