Timestamp,Open,High,Low,Close,Volume,Datetime
1701388800,37725.18,37744.0,37615.35,37682.01,188.611716,2023-12-01 00:00:00
1701392400,37682.01,37962.69,37641.13,37942.87,297.734031,2023-12-01 01:00:00
1701396000,37942.87,38082.01,37868.01,37988.37,253.751797,2023-12-01 02:00:00
1701399600,37988.37,38064.9,37948.16,38043.99,258.145656,2023-12-01 03:00:00
1701403200,38043.99,38240.76,38024.0,38177.34,463.858945,2023-12-01 04:00:00
1701406800,38177.34,38201.4,38098.0,38124.0,222.43834,2023-12-01 05:00:00
1701410400,38124.0,38221.84,38075.04,38213.99,216.998365,2023-12-01 06:00:00
1701414000,38213.99,38346.0,38205.0,38246.5,483.275419,2023-12-01 07:00:00
1701417600,38246.5,38360.96,38216.02,38314.3,346.737754,2023-12-01 08:00:00
1701421200,38314.3,38710.88,38314.27,38706.0,1244.315584,2023-12-01 09:00:00
1701424800,38706.0,38826.92,38537.44,38537.44,580.961532,2023-12-01 10:00:00
1701428400,38537.44,38658.0,38503.65,38580.72,322.945708,2023-12-01 11:00:00
1701432000,38580.72,38627.8,38300.01,38358.99,516.668563,2023-12-01 12:00:00
1701435600,38358.99,38436.65,38296.4,38364.11,262.54641,2023-12-01 13:00:00
1701439200,38364.11,38396.87,38216.66,38324.09,419.643448,2023-12-01 14:00:00
1701442800,38324.09,38446.72,38292.0,38413.61,442.602718,2023-12-01 15:00:00
1701446400,38413.61,38985.54,38396.0,38802.0,1160.487213,2023-12-01 16:00:00
1701450000,38802.0,38890.0,38700.0,38797.3,568.780873,2023-12-01 17:00:00
1701453600,38797.3,38918.0,38706.14,38706.15,518.404396,2023-12-01 18:00:00
1701457200,38706.15,38779.8,38615.96,38761.59,346.692269,2023-12-01 19:00:00
1701460800,38761.59,38862.87,38711.22,38747.12,287.607702,2023-12-01 20:00:00
1701464400,38747.12,38904.51,38747.12,38775.07,282.104626,2023-12-01 21:00:00
1701468000,38775.07,38844.8,38695.74,38707.43,137.665155,2023-12-01 22:00:00
1701471600,38707.43,38738.0,38651.16,38685.0,159.644221,2023-12-01 23:00:00
1701475200,38685.0,38733.81,38644.34,38713.05,141.750944,2023-12-02 00:00:00
1701478800,38713.05,38793.33,38696.37,38749.99,121.730952,2023-12-02 01:00:00
1701482400,38749.99,38768.38,38670.0,38719.16,87.893352,2023-12-02 02:00:00
1701486000,38719.16,38780.38,38718.01,38780.38,56.823537,2023-12-02 03:00:00
1701489600,38780.38,38816.09,38718.93,38816.08,110.81172,2023-12-02 04:00:00
1701493200,38816.08,38818.81,38753.61,38753.61,90.222357,2023-12-02 05:00:00
1701496800,38753.61,38786.1,38722.01,38774.38,109.612497,2023-12-02 06:00:00
1701500400,38774.38,38825.0,38703.02,38703.03,120.824184,2023-12-02 07:00:00
1701504000,38703.03,38737.99,38652.04,38712.86,109.033879,2023-12-02 08:00:00
1701507600,38712.86,38784.98,38709.76,38774.28,118.535909,2023-12-02 09:00:00
1701511200,38774.28,38790.0,38746.28,38750.01,67.249605,2023-12-02 10:00:00
1701514800,38750.01,38750.01,38704.68,38736.03,93.424324,2023-12-02 11:00:00
1701518400,38736.03,38789.57,38730.0,38777.99,89.425355,2023-12-02 12:00:00
1701522000,38777.99,38860.84,38764.21,38814.0,107.604008,2023-12-02 13:00:00
1701525600,38814.0,38846.0,38728.02,38778.92,92.32214,2023-12-02 14:00:00
1701529200,38778.92,38824.92,38715.0,38809.98,161.888869,2023-12-02 15:00:00
1701532800,38809.98,38810.0,38713.43,38745.0,161.984222,2023-12-02 16:00:00
1701536400,38745.0,38792.08,38744.0,38792.08,54.207419,2023-12-02 17:00:00
1701540000,38792.08,38963.62,38779.69,38873.23,326.900452,2023-12-02 18:00:00
